created_date,account_name,campaign_objective,impressions,reach,clicks,link_clicks,content_views,add_to_cart,purchase,purchase_value,amount_spent,month,is_weekend,is_ramadhan,client_name,industry,ctr_percentage,cpc,cvr_percentage,roas,aov,cpr
2023-01-20,Client F - FMCG,Sales,689691,342792,46348,24476,6725,120,197,1787396.0,4354903.0,2023-01,False,False,Client F,FMCG,6.72,178.0,0.8,0.41,9073.0,22106.0
2023-01-21,Client A - Fashion,Traffic,500188,497892,96662,36803,0,0,0,0.0,1240685.0,2023-01,True,False,Client A,Fashion,19.33,34.0,0.0,0.0,0.0,0.0
2023-01-21,Client A - Fashion,Sales,452872,83698,21558,9761,2461,780,422,7920805.0,1658154.0,2023-01,True,False,Client A,Fashion,4.76,170.0,4.32,4.78,18770.0,3929.0
2023-01-21,Client B - Beauty,Sales,930909,117491,36324,11567,2034,200,553,2554673.0,316263.0,2023-01,True,False,Client B,Beauty,3.9,27.0,4.78,8.08,4620.0,572.0
2023-01-21,Client C - Fashion,Sales,190111,172808,76131,32188,8142,663,17,6324430.0,878946.0,2023-01,True,False,Client C,Fashion,40.05,27.0,0.05,7.2,372025.0,51703.0
2023-01-21,Client D - Beauty,Traffic,225473,199054,43680,13694,0,0,0,0.0,2419884.0,2023-01,True,False,Client D,Beauty,19.37,177.0,0.0,0.0,0.0,0.0
2023-01-21,Client D - Beauty,Sales,612409,84268,91997,19780,5245,851,204,1031889.0,1590622.0,2023-01,True,False,Client D,Beauty,15.02,80.0,1.03,0.65,5058.0,7797.0
2023-01-21,Client E - FMCG,Traffic,864210,92476,47995,44521,0,0,0,0.0,4820935.0,2023-01,True,False,Client E,FMCG,5.55,108.0,0.0,0.0,0.0,0.0
2023-01-21,Client F - FMCG,Sales,568228,440586,54714,7997,6396,588,940,7826449.0,483404.0,2023-01,True,False,Client F,FMCG,9.63,60.0,11.75,16.19,8326.0,514.0
2023-01-22,Client B - Beauty,Traffic,335671,269526,99135,43893,0,0,0,0.0,3466428.0,2023-01,True,False,Client B,Beauty,29.53,79.0,0.0,0.0,0.0,0.0
2023-01-22,Client B - Beauty,Sales,582930,169853,39331,29980,3195,441,464,991322.0,2236264.0,2023-01,True,False,Client B,Beauty,6.75,75.0,1.55,0.44,2136.0,4820.0
2023-01-22,Client C - Fashion,Traffic,107869,82077,84856,43097,0,0,0,0.0,2958629.0,2023-01,True,False,Client C,Fashion,78.67,69.0,0.0,0.0,0.0,0.0
2023-01-22,Client C - Fashion,Sales,670723,261665,62413,45934,2586,267,42,6685306.0,1500341.0,2023-01,True,False,Client C,Fashion,9.31,33.0,0.09,4.46,159174.0,35722.0
2023-01-22,Client D - Beauty,Traffic,925741,290951,77118,13720,0,0,0,0.0,408893.0,2023-01,True,False,Client D,Beauty,8.33,30.0,0.0,0.0,0.0,0.0
2023-01-22,Client E - FMCG,Traffic,394520,386549,32198,28514,0,0,0,0.0,3273376.0,2023-01,True,False,Client E,FMCG,8.16,115.0,0.0,0.0,0.0,0.0
2023-01-23,Client A - Fashion,Traffic,442221,120631,80722,28787,0,0,0,0.0,1731518.0,2023-01,False,False,Client A,Fashion,18.25,60.0,0.0,0.0,0.0,0.0
2023-01-23,Client A - Fashion,Sales,902058,452195,38915,11386,8464,382,173,4238604.0,4128117.0,2023-01,False,False,Client A,Fashion,4.31,363.0,1.52,1.03,24501.0,23862.0
2023-01-23,Client B - Beauty,Traffic,754430,101868,63904,34343,0,0,0,0.0,4691477.0,2023-01,False,False,Client B,Beauty,8.47,137.0,0.0,0.0,0.0,0.0
2023-01-23,Client C - Fashion,Traffic,758031,188129,87266,36771,0,0,0,0.0,3639162.0,2023-01,False,False,Client C,Fashion,11.51,99.0,0.0,0.0,0.0,0.0
2023-01-23,Client C - Fashion,Sales,382968,368805,33320,29372,3673,577,726,2855724.0,3593879.0,2023-01,False,False,Client C,Fashion,8.7,122.0,2.47,0.79,3934.0,4950.0
2023-01-23,Client E - FMCG,Traffic,518391,197403,29957,20451,0,0,0,0.0,2069714.0,2023-01,False,False,Client E,FMCG,5.78,101.0,0.0,0.0,0.0,0.0
2023-01-23,Client E - FMCG,Sales,782470,138799,33077,17369,7864,843,159,6710765.0,2913507.0,2023-01,False,False,Client E,FMCG,4.23,168.0,0.92,2.3,42206.0,18324.0
2023-01-24,Client A - Fashion,Sales,563091,218129,73488,45526,7446,187,857,6679685.0,4372913.0,2023-01,False,False,Client A,Fashion,13.05,96.0,1.88,1.53,7794.0,5103.0
2023-01-24,Client B - Beauty,Traffic,642015,93291,35946,35845,0,0,0,0.0,1749046.0,2023-01,False,False,Client B,Beauty,5.6,49.0,0.0,0.0,0.0,0.0
2023-01-24,Client C - Fashion,Traffic,606845,474607,70148,27063,0,0,0,0.0,4183891.0,2023-01,False,False,Client C,Fashion,11.56,155.0,0.0,0.0,0.0,0.0
2023-01-24,Client C - Fashion,Sales,995186,109718,97594,20632,8857,750,391,3419456.0,2474068.0,2023-01,False,False,Client C,Fashion,9.81,120.0,1.9,1.38,8745.0,6328.0
2023-01-24,Client D - Beauty,Sales,724576,281190,88805,12433,3031,906,660,7850983.0,3646325.0,2023-01,False,False,Client D,Beauty,12.26,293.0,5.31,2.15,11895.0,5525.0
2023-01-24,Client E - FMCG,Traffic,980515,484334,63675,14051,0,0,0,0.0,2128641.0,2023-01,False,False,Client E,FMCG,6.49,151.0,0.0,0.0,0.0,0.0
2023-01-24,Client E - FMCG,Sales,594200,397531,26009,12079,2985,348,353,7397129.0,4524772.0,2023-01,False,False,Client E,FMCG,4.38,375.0,2.92,1.63,20955.0,12818.0
2023-01-24,Client F - FMCG,Traffic,370626,268274,21690,20349,0,0,0,0.0,2920431.0,2023-01,False,False,Client F,FMCG,5.85,144.0,0.0,0.0,0.0,0.0
2023-01-24,Client F - FMCG,Sales,512370,353192,99387,35063,2795,670,892,4888764.0,3651349.0,2023-01,False,False,Client F,FMCG,19.4,104.0,2.54,1.34,5481.0,4093.0
2023-01-25,Client A - Fashion,Traffic,704557,207199,61220,7744,0,0,0,0.0,3033934.0,2023-01,False,False,Client A,Fashion,8.69,392.0,0.0,0.0,0.0,0.0
2023-01-25,Client A - Fashion,Sales,584940,137343,71587,25538,9928,946,458,326128.0,456025.0,2023-01,False,False,Client A,Fashion,12.24,18.0,1.79,0.72,712.0,996.0
2023-01-25,Client B - Beauty,Traffic,914662,188907,99112,46542,0,0,0,0.0,1323721.0,2023-01,False,False,Client B,Beauty,10.84,28.0,0.0,0.0,0.0,0.0
2023-01-25,Client B - Beauty,Sales,748100,406445,98774,36260,9599,808,84,2635688.0,4205694.0,2023-01,False,False,Client B,Beauty,13.2,116.0,0.23,0.63,31377.0,50068.0
2023-01-25,Client C - Fashion,Traffic,830901,426665,78131,38509,0,0,0,0.0,1527797.0,2023-01,False,False,Client C,Fashion,9.4,40.0,0.0,0.0,0.0,0.0
2023-01-25,Client C - Fashion,Sales,467447,87236,81120,40347,2062,612,760,5127232.0,3758594.0,2023-01,False,False,Client C,Fashion,17.35,93.0,1.88,1.36,6746.0,4946.0
2023-01-25,Client D - Beauty,Traffic,575162,266712,79443,22853,0,0,0,0.0,1815952.0,2023-01,False,False,Client D,Beauty,13.81,79.0,0.0,0.0,0.0,0.0
2023-01-25,Client E - FMCG,Sales,531152,444506,38517,11682,4246,532,335,4823726.0,3285848.0,2023-01,False,False,Client E,FMCG,7.25,281.0,2.87,1.47,14399.0,9809.0
2023-01-25,Client F - FMCG,Traffic,448796,153674,57068,20335,0,0,0,0.0,1350380.0,2023-01,False,False,Client F,FMCG,12.72,66.0,0.0,0.0,0.0,0.0
2023-01-26,Client A - Fashion,Traffic,324306,228442,24656,21320,0,0,0,0.0,3457208.0,2023-01,False,False,Client A,Fashion,7.6,162.0,0.0,0.0,0.0,0.0
2023-01-26,Client A - Fashion,Sales,337845,138559,72871,17503,2826,153,346,7998662.0,4570602.0,2023-01,False,False,Client A,Fashion,21.57,261.0,1.98,1.75,23118.0,13210.0
2023-01-26,Client B - Beauty,Traffic,481488,69846,80117,42344,0,0,0,0.0,2241588.0,2023-01,False,False,Client B,Beauty,16.64,53.0,0.0,0.0,0.0,0.0
2023-01-26,Client B - Beauty,Sales,594747,118367,32326,23960,3142,517,496,5221737.0,681799.0,2023-01,False,False,Client B,Beauty,5.44,28.0,2.07,7.66,10528.0,1375.0
2023-01-26,Client C - Fashion,Traffic,871345,137128,88578,45799,0,0,0,0.0,618447.0,2023-01,False,False,Client C,Fashion,10.17,14.0,0.0,0.0,0.0,0.0
2023-01-26,Client D - Beauty,Traffic,509706,444756,96854,42272,0,0,0,0.0,3095978.0,2023-01,False,False,Client D,Beauty,19.0,73.0,0.0,0.0,0.0,0.0
2023-01-26,Client D - Beauty,Sales,953753,346281,77167,48184,1407,129,291,2558583.0,1391524.0,2023-01,False,False,Client D,Beauty,8.09,29.0,0.6,1.84,8792.0,4782.0
2023-01-26,Client E - FMCG,Traffic,582491,144895,42802,30130,0,0,0,0.0,1797273.0,2023-01,False,False,Client E,FMCG,7.35,60.0,0.0,0.0,0.0,0.0
2023-01-26,Client E - FMCG,Sales,785945,230610,69604,15538,8109,658,487,7351389.0,791371.0,2023-01,False,False,Client E,FMCG,8.86,51.0,3.13,9.29,15095.0,1625.0
2023-01-26,Client F - FMCG,Sales,157413,54781,54308,16114,4279,860,380,6871860.0,1676506.0,2023-01,False,False,Client F,FMCG,34.5,104.0,2.36,4.1,18084.0,4412.0
2023-01-27,Client A - Fashion,Sales,624819,189071,44259,24699,9319,543,146,5496260.0,4154515.0,2023-01,False,False,Client A,Fashion,7.08,168.0,0.59,1.32,37646.0,28456.0
2023-01-27,Client D - Beauty,Traffic,514994,337992,66839,42519,0,0,0,0.0,1725145.0,2023-01,False,False,Client D,Beauty,12.98,41.0,0.0,0.0,0.0,0.0
2023-01-27,Client D - Beauty,Sales,929303,441608,37216,15015,8584,236,556,7835796.0,4907449.0,2023-01,False,False,Client D,Beauty,4.0,327.0,3.7,1.6,14093.0,8826.0
2023-01-27,Client E - FMCG,Traffic,983462,186340,70553,14025,0,0,0,0.0,2092644.0,2023-01,False,False,Client E,FMCG,7.17,149.0,0.0,0.0,0.0,0.0
2023-01-27,Client F - FMCG,Traffic,857039,368864,22061,10739,0,0,0,0.0,2195414.0,2023-01,False,False,Client F,FMCG,2.57,204.0,0.0,0.0,0.0,0.0
2023-01-27,Client F - FMCG,Sales,509793,88900,40280,39230,9893,106,59,5258414.0,1192592.0,2023-01,False,False,Client F,FMCG,7.9,30.0,0.15,4.41,89126.0,20213.0
2023-01-28,Client A - Fashion,Traffic,888354,498492,53992,32183,0,0,0,0.0,2055559.0,2023-01,True,False,Client A,Fashion,6.08,64.0,0.0,0.0,0.0,0.0
2023-01-28,Client A - Fashion,Sales,787361,472013,95315,15335,2881,707,22,5847699.0,524923.0,2023-01,True,False,Client A,Fashion,12.11,34.0,0.14,11.14,265804.0,23860.0
2023-01-28,Client B - Beauty,Traffic,531918,449820,65588,11701,0,0,0,0.0,2081677.0,2023-01,True,False,Client B,Beauty,12.33,178.0,0.0,0.0,0.0,0.0
2023-01-28,Client C - Fashion,Traffic,736492,251808,59787,22098,0,0,0,0.0,4960350.0,2023-01,True,False,Client C,Fashion,8.12,224.0,0.0,0.0,0.0,0.0
2023-01-28,Client C - Fashion,Sales,543029,294815,73259,45147,1671,662,984,6924132.0,4827546.0,2023-01,True,False,Client C,Fashion,13.49,107.0,2.18,1.43,7037.0,4906.0
2023-01-28,Client D - Beauty,Traffic,647726,463458,57642,31725,0,0,0,0.0,1762843.0,2023-01,True,False,Client D,Beauty,8.9,56.0,0.0,0.0,0.0,0.0
2023-01-28,Client E - FMCG,Traffic,647791,495254,52541,18816,0,0,0,0.0,4563765.0,2023-01,True,False,Client E,FMCG,8.11,243.0,0.0,0.0,0.0,0.0
2023-01-29,Client A - Fashion,Traffic,760543,289566,97612,28521,0,0,0,0.0,1602979.0,2023-01,True,False,Client A,Fashion,12.83,56.0,0.0,0.0,0.0,0.0
2023-01-29,Client A - Fashion,Sales,726094,64215,67568,40577,5247,925,861,1537074.0,3596541.0,2023-01,True,False,Client A,Fashion,9.31,89.0,2.12,0.43,1785.0,4177.0
2023-01-29,Client B - Beauty,Traffic,458641,122796,81490,42562,0,0,0,0.0,4430749.0,2023-01,True,False,Client B,Beauty,17.77,104.0,0.0,0.0,0.0,0.0
2023-01-29,Client B - Beauty,Sales,935549,271542,11868,11549,8882,168,338,6417155.0,3769037.0,2023-01,True,False,Client B,Beauty,1.27,326.0,2.93,1.7,18986.0,11151.0
2023-01-29,Client C - Fashion,Traffic,805414,75596,34345,29770,0,0,0,0.0,2317558.0,2023-01,True,False,Client C,Fashion,4.26,78.0,0.0,0.0,0.0,0.0
2023-01-29,Client C - Fashion,Sales,977956,149151,90824,13546,8757,638,385,4780861.0,3595957.0,2023-01,True,False,Client C,Fashion,9.29,265.0,2.84,1.33,12418.0,9340.0
2023-01-29,Client D - Beauty,Traffic,657074,75578,36033,15653,0,0,0,0.0,1123531.0,2023-01,True,False,Client D,Beauty,5.48,72.0,0.0,0.0,0.0,0.0
2023-01-29,Client D - Beauty,Sales,730223,92401,38928,29529,4009,314,834,6100115.0,1527609.0,2023-01,True,False,Client D,Beauty,5.33,52.0,2.82,3.99,7314.0,1832.0
2023-01-29,Client F - FMCG,Traffic,569364,379239,21935,8583,0,0,0,0.0,3638893.0,2023-01,True,False,Client F,FMCG,3.85,424.0,0.0,0.0,0.0,0.0
2023-01-30,Client A - Fashion,Traffic,636446,216920,62484,8497,0,0,0,0.0,4715314.0,2023-01,False,False,Client A,Fashion,9.82,555.0,0.0,0.0,0.0,0.0
2023-01-30,Client B - Beauty,Traffic,549046,291887,48278,45620,0,0,0,0.0,4442414.0,2023-01,False,False,Client B,Beauty,8.79,97.0,0.0,0.0,0.0,0.0
2023-01-30,Client B - Beauty,Sales,487754,106826,95772,5195,2312,325,299,4451155.0,3481754.0,2023-01,False,False,Client B,Beauty,19.64,670.0,5.76,1.28,14887.0,11645.0
2023-01-30,Client C - Fashion,Sales,428431,257099,60279,42534,6503,106,693,2912112.0,4889472.0,2023-01,False,False,Client C,Fashion,14.07,115.0,1.63,0.6,4202.0,7056.0
2023-01-30,Client D - Beauty,Sales,948150,141644,74016,25276,3891,564,734,2221918.0,2211224.0,2023-01,False,False,Client D,Beauty,7.81,87.0,2.9,1.0,3027.0,3013.0
2023-01-30,Client E - FMCG,Traffic,270937,169138,87924,48265,0,0,0,0.0,4972372.0,2023-01,False,False,Client E,FMCG,32.45,103.0,0.0,0.0,0.0,0.0
2023-01-30,Client F - FMCG,Sales,583682,188466,45253,16607,3659,219,714,4808957.0,2925088.0,2023-01,False,False,Client F,FMCG,7.75,176.0,4.3,1.64,6735.0,4097.0
2023-01-31,Client A - Fashion,Traffic,992171,471692,66530,48564,0,0,0,0.0,3576400.0,2023-01,False,False,Client A,Fashion,6.71,74.0,0.0,0.0,0.0,0.0
2023-01-31,Client B - Beauty,Traffic,618169,210957,88372,7755,0,0,0,0.0,3531351.0,2023-01,False,False,Client B,Beauty,14.3,455.0,0.0,0.0,0.0,0.0
2023-01-31,Client B - Beauty,Sales,850815,450111,52382,47093,7407,129,388,7777856.0,2502415.0,2023-01,False,False,Client B,Beauty,6.16,53.0,0.82,3.11,20046.0,6450.0
2023-01-31,Client D - Beauty,Traffic,133828,110755,72507,49823,0,0,0,0.0,172753.0,2023-01,False,False,Client D,Beauty,54.18,3.0,0.0,0.0,0.0,0.0
2023-01-31,Client D - Beauty,Sales,234129,74455,64422,37661,6389,683,418,2960687.0,2604442.0,2023-01,False,False,Client D,Beauty,27.52,69.0,1.11,1.14,7083.0,6231.0
2023-01-31,Client E - FMCG,Traffic,523388,454293,58220,46671,0,0,0,0.0,2868584.0,2023-01,False,False,Client E,FMCG,11.12,61.0,0.0,0.0,0.0,0.0
2023-01-31,Client F - FMCG,Traffic,223832,217220,58120,9124,0,0,0,0.0,2628887.0,2023-01,False,False,Client F,FMCG,25.97,288.0,0.0,0.0,0.0,0.0
2023-01-31,Client F - FMCG,Sales,569145,191648,81697,26869,7593,913,976,2392633.0,533780.0,2023-01,False,False,Client F,FMCG,14.35,20.0,3.63,4.48,2451.0,547.0
2023-02-01,Client A - Fashion,Traffic,684113,296461,67272,22778,0,0,0,0.0,3326782.0,2023-02,False,False,Client A,Fashion,9.83,146.0,0.0,0.0,0.0,0.0
2023-02-01,Client A - Fashion,Sales,525825,483687,54463,10280,6668,422,308,4272748.0,4210532.0,2023-02,False,False,Client A,Fashion,10.36,410.0,3.0,1.01,13873.0,13671.0
2023-02-01,Client B - Beauty,Traffic,430444,420767,61907,35024,0,0,0,0.0,4930089.0,2023-02,False,False,Client B,Beauty,14.38,141.0,0.0,0.0,0.0,0.0
2023-02-01,Client B - Beauty,Sales,325680,105698,22196,22122,4545,402,319,7380518.0,1073342.0,2023-02,False,False,Client B,Beauty,6.82,49.0,1.44,6.88,23136.0,3365.0
2023-02-01,Client C - Fashion,Traffic,169958,123858,30625,24457,0,0,0,0.0,169984.0,2023-02,False,False,Client C,Fashion,18.02,7.0,0.0,0.0,0.0,0.0
2023-02-01,Client C - Fashion,Sales,867633,81129,72150,8527,5818,967,362,1395380.0,1464025.0,2023-02,False,False,Client C,Fashion,8.32,172.0,4.25,0.95,3855.0,4044.0
2023-02-01,Client D - Beauty,Traffic,447106,199354,62815,8708,0,0,0,0.0,3627088.0,2023-02,False,False,Client D,Beauty,14.05,417.0,0.0,0.0,0.0,0.0
2023-02-01,Client D - Beauty,Sales,955107,441432,89457,45983,7487,940,479,4301424.0,987734.0,2023-02,False,False,Client D,Beauty,9.37,21.0,1.04,4.35,8980.0,2062.0
2023-02-01,Client E - FMCG,Traffic,549002,150518,87320,30362,0,0,0,0.0,2916969.0,2023-02,False,False,Client E,FMCG,15.91,96.0,0.0,0.0,0.0,0.0
2023-02-01,Client F - FMCG,Traffic,713941,71153,90710,17570,0,0,0,0.0,1151662.0,2023-02,False,False,Client F,FMCG,12.71,66.0,0.0,0.0,0.0,0.0
2023-02-01,Client F - FMCG,Sales,742479,106378,44041,36542,1910,902,915,2375752.0,1262634.0,2023-02,False,False,Client F,FMCG,5.93,35.0,2.5,1.88,2596.0,1380.0
2023-02-02,Client A - Fashion,Traffic,646942,184779,97464,20308,0,0,0,0.0,305169.0,2023-02,False,False,Client A,Fashion,15.07,15.0,0.0,0.0,0.0,0.0
2023-02-02,Client C - Fashion,Sales,575093,128236,27524,5929,4469,436,488,258994.0,4187197.0,2023-02,False,False,Client C,Fashion,4.79,706.0,8.23,0.06,531.0,8580.0
2023-02-02,Client E - FMCG,Sales,271637,83957,13839,6421,1211,232,121,3332703.0,931043.0,2023-02,False,False,Client E,FMCG,5.09,145.0,1.88,3.58,27543.0,7695.0
2023-02-02,Client F - FMCG,Traffic,930483,336252,80313,14445,0,0,0,0.0,2675334.0,2023-02,False,False,Client F,FMCG,8.63,185.0,0.0,0.0,0.0,0.0
2023-02-02,Client F - FMCG,Sales,407208,311573,15876,13201,6795,265,82,4974920.0,4311457.0,2023-02,False,False,Client F,FMCG,3.9,327.0,0.62,1.15,60670.0,52579.0
2023-02-03,Client A - Fashion,Traffic,789130,374303,87147,32911,0,0,0,0.0,991962.0,2023-02,False,False,Client A,Fashion,11.04,30.0,0.0,0.0,0.0,0.0
2023-02-03,Client A - Fashion,Sales,976537,450644,26109,17308,5501,181,74,3265014.0,753274.0,2023-02,False,False,Client A,Fashion,2.67,44.0,0.43,4.33,44122.0,10179.0
2023-02-03,Client B - Beauty,Sales,407075,75487,33344,24415,2570,934,486,437696.0,4118570.0,2023-02,False,False,Client B,Beauty,8.19,169.0,1.99,0.11,901.0,8474.0
2023-02-03,Client C - Fashion,Traffic,983201,371531,53685,28501,0,0,0,0.0,3699919.0,2023-02,False,False,Client C,Fashion,5.46,130.0,0.0,0.0,0.0,0.0
2023-02-03,Client D - Beauty,Sales,418556,269036,27929,8551,8531,638,334,4661944.0,3446174.0,2023-02,False,False,Client D,Beauty,6.67,403.0,3.91,1.35,13958.0,10318.0
2023-02-03,Client E - FMCG,Sales,878788,399141,33666,22856,9913,473,861,4210765.0,1533722.0,2023-02,False,False,Client E,FMCG,3.83,67.0,3.77,2.75,4891.0,1781.0
2023-02-03,Client F - FMCG,Traffic,464589,405735,42511,14078,0,0,0,0.0,2529109.0,2023-02,False,False,Client F,FMCG,9.15,180.0,0.0,0.0,0.0,0.0
2023-02-03,Client F - FMCG,Sales,966232,328549,14296,14203,2459,898,260,5947220.0,1447578.0,2023-02,False,False,Client F,FMCG,1.48,102.0,1.83,4.11,22874.0,5568.0
2023-02-04,Client A - Fashion,Sales,629342,83357,23324,10063,3547,383,79,733100.0,3622841.0,2023-02,True,False,Client A,Fashion,3.71,360.0,0.79,0.2,9280.0,45859.0
2023-02-04,Client B - Beauty,Traffic,640809,100852,56007,10813,0,0,0,0.0,2337640.0,2023-02,True,False,Client B,Beauty,8.74,216.0,0.0,0.0,0.0,0.0
2023-02-04,Client B - Beauty,Sales,514299,207973,56871,41710,5567,490,228,4103802.0,4506994.0,2023-02,True,False,Client B,Beauty,11.06,108.0,0.55,0.91,17999.0,19768.0
2023-02-04,Client D - Beauty,Sales,604291,270899,78863,35938,1621,735,938,4098553.0,4456555.0,2023-02,True,False,Client D,Beauty,13.05,124.0,2.61,0.92,4369.0,4751.0
2023-02-04,Client E - FMCG,Traffic,897228,436163,75585,46359,0,0,0,0.0,508465.0,2023-02,True,False,Client E,FMCG,8.42,11.0,0.0,0.0,0.0,0.0
2023-02-04,Client E - FMCG,Sales,725582,68553,87214,41128,6074,846,222,6609290.0,2460993.0,2023-02,True,False,Client E,FMCG,12.02,60.0,0.54,2.69,29772.0,11086.0
2023-02-04,Client F - FMCG,Traffic,863944,272874,54007,35734,0,0,0,0.0,3384622.0,2023-02,True,False,Client F,FMCG,6.25,95.0,0.0,0.0,0.0,0.0
2023-02-04,Client F - FMCG,Sales,401965,238625,46617,34191,9715,106,754,5587324.0,855970.0,2023-02,True,False,Client F,FMCG,11.6,25.0,2.21,6.53,7410.0,1135.0
2023-02-05,Client B - Beauty,Traffic,920613,96670,67771,9397,0,0,0,0.0,3432829.0,2023-02,True,False,Client B,Beauty,7.36,365.0,0.0,0.0,0.0,0.0
2023-02-05,Client B - Beauty,Sales,730173,403980,91165,49168,8336,660,586,3553234.0,1834012.0,2023-02,True,False,Client B,Beauty,12.49,37.0,1.19,1.94,6064.0,3130.0
2023-02-05,Client C - Fashion,Traffic,980311,474571,43055,19784,0,0,0,0.0,3221365.0,2023-02,True,False,Client C,Fashion,4.39,163.0,0.0,0.0,0.0,0.0
2023-02-05,Client C - Fashion,Sales,529274,249159,98477,32146,2125,849,265,7211552.0,1171251.0,2023-02,True,False,Client C,Fashion,18.61,36.0,0.82,6.16,27213.0,4420.0
2023-02-05,Client D - Beauty,Sales,519623,145937,87678,45157,5668,513,685,4121366.0,232487.0,2023-02,True,False,Client D,Beauty,16.87,5.0,1.52,17.73,6017.0,339.0
2023-02-05,Client E - FMCG,Traffic,572441,238150,67686,46321,0,0,0,0.0,2048650.0,2023-02,True,False,Client E,FMCG,11.82,44.0,0.0,0.0,0.0,0.0
2023-02-05,Client E - FMCG,Sales,662667,70515,82800,37812,4236,673,529,3271377.0,3042863.0,2023-02,True,False,Client E,FMCG,12.49,80.0,1.4,1.08,6184.0,5752.0
2023-02-05,Client F - FMCG,Traffic,926886,499716,44322,21894,0,0,0,0.0,1254893.0,2023-02,True,False,Client F,FMCG,4.78,57.0,0.0,0.0,0.0,0.0
2023-02-05,Client F - FMCG,Sales,409335,50943,37182,29305,9361,655,773,5952474.0,4894451.0,2023-02,True,False,Client F,FMCG,9.08,167.0,2.64,1.22,7700.0,6332.0
2023-02-06,Client A - Fashion,Traffic,750008,153389,19166,14425,0,0,0,0.0,483515.0,2023-02,False,False,Client A,Fashion,2.56,34.0,0.0,0.0,0.0,0.0
2023-02-06,Client A - Fashion,Sales,637231,158450,53813,8729,4165,211,654,6457217.0,2845310.0,2023-02,False,False,Client A,Fashion,8.44,326.0,7.49,2.27,9873.0,4351.0
2023-02-06,Client B - Beauty,Traffic,848049,375680,83641,17150,0,0,0,0.0,2007316.0,2023-02,False,False,Client B,Beauty,9.86,117.0,0.0,0.0,0.0,0.0
2023-02-06,Client C - Fashion,Traffic,535283,348140,96068,39214,0,0,0,0.0,1962401.0,2023-02,False,False,Client C,Fashion,17.95,50.0,0.0,0.0,0.0,0.0
2023-02-06,Client C - Fashion,Sales,565258,126163,30195,21704,7356,398,506,6470843.0,1877253.0,2023-02,False,False,Client C,Fashion,5.34,86.0,2.33,3.45,12788.0,3710.0
2023-02-06,Client D - Beauty,Traffic,386749,59711,22117,5054,0,0,0,0.0,3710997.0,2023-02,False,False,Client D,Beauty,5.72,734.0,0.0,0.0,0.0,0.0
2023-02-06,Client D - Beauty,Sales,967238,208859,44984,40743,4913,546,676,4794765.0,1535182.0,2023-02,False,False,Client D,Beauty,4.65,38.0,1.66,3.12,7093.0,2271.0
2023-02-06,Client E - FMCG,Traffic,745564,174051,94324,9312,0,0,0,0.0,3161779.0,2023-02,False,False,Client E,FMCG,12.65,340.0,0.0,0.0,0.0,0.0
2023-02-06,Client E - FMCG,Sales,182166,86793,79668,48924,5706,321,968,5384727.0,3562765.0,2023-02,False,False,Client E,FMCG,43.73,73.0,1.98,1.51,5563.0,3681.0
2023-02-06,Client F - FMCG,Traffic,458060,132071,84971,12864,0,0,0,0.0,2816100.0,2023-02,False,False,Client F,FMCG,18.55,219.0,0.0,0.0,0.0,0.0
2023-02-06,Client F - FMCG,Sales,774792,57888,78657,42560,6126,202,971,1655595.0,3022953.0,2023-02,False,False,Client F,FMCG,10.15,71.0,2.28,0.55,1705.0,3113.0
2023-02-07,Client A - Fashion,Sales,698285,210946,67203,35408,3245,919,732,4203355.0,506534.0,2023-02,False,False,Client A,Fashion,9.62,14.0,2.07,8.3,5742.0,692.0
2023-02-07,Client B - Beauty,Traffic,927262,385925,62815,42390,0,0,0,0.0,2065326.0,2023-02,False,False,Client B,Beauty,6.77,49.0,0.0,0.0,0.0,0.0
2023-02-07,Client B - Beauty,Sales,995016,334037,48869,23636,4412,285,167,5523607.0,4634210.0,2023-02,False,False,Client B,Beauty,4.91,196.0,0.71,1.19,33075.0,27750.0
2023-02-07,Client C - Fashion,Traffic,946132,344613,53798,5158,0,0,0,0.0,4728067.0,2023-02,False,False,Client C,Fashion,5.69,917.0,0.0,0.0,0.0,0.0
